esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: 3976
Scenario File Name: temporaryScenario/xosc/temporary0.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entity_Name [-] , #1 Entity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entity_Name [-] , #2 Entity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
177, 1.770000, Ego, 0, 3.000000, 0.000000, 2.605058, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.310000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.310000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 0.458919, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 81.550000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 81.550000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
178, 1.780000, Ego, 0, 3.000000, 0.000000, 2.690772, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.340000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.340000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 0.887491, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 81.700000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 81.700000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
179, 1.790000, Ego, 0, 3.000000, 0.000000, 2.776487, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.370000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.370000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 1.316062, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 81.850000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 81.850000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
180, 1.800000, Ego, 0, 3.000000, 0.000000, 2.862201, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.400000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.400000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 1.744633, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 82.000000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 82.000000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
181, 1.810000, Ego, 0, 3.000000, 0.000000, 2.947915, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.430000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.430000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 2.173205, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 82.150000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 82.150000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
182, 1.820000, Ego, 0, 3.000000, 0.000000, 3.033629, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.460000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.460000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 2.601776, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 82.300000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 82.300000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
183, 1.830000, Ego, 0, 3.000000, 0.000000, 3.119344, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.490000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.490000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 3.030348, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 82.450000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 82.450000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
184, 1.840000, Ego, 0, 3.000000, 0.000000, 3.205058, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.520000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.520000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 3.458919, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 82.600000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 82.600000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
185, 1.850000, Ego, 0, 3.000000, 0.000000, 3.290772, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.550000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.550000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 3.887491, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 82.750000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 82.750000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
186, 1.860000, Ego, 0, 3.000000, 0.000000, 3.376487, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.580000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.580000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 4.316062, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 82.900000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 82.900000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
187, 1.870000, Ego, 0, 3.000000, 0.000000, 3.462201, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.610000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.610000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 4.744633, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 83.050000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 83.050000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
